"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
35,52.2,52.2,47.8,"Marthalen (ZH)","Gli abitanti di Marthalen hanno accolto il potenziamento delle strade nazionali con il 52,2 per cento di ""sì"". Marthalen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
37,90.8,90.8,9.2,"Ossingen (ZH)","Il potenziamento delle strade nazionali è stato accolto a Ossingen, dove ha riscosso il 90,8 per cento di voti a favore. Ossingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
38,29.5,29.5,70.5,"Rheinau (ZH)","I cittadini di Rheinau hanno respinto il potenziamento delle strade nazionali con il 70,5 per cento di voti contrari. Rheinau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
39,96.8,96.8,3.2,"Thalheim an der Thur (ZH)","I cittadini di Thalheim an der Thur hanno accolto il potenziamento delle strade nazionali con il 96,8 per cento di voti a favore. Thalheim an der Thur ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
40,40.1,40.1,59.9,"Trüllikon (ZH)","Gli elettori di Trüllikon si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 59,9 per cento di voti contrari. Trüllikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
41,63.3,63.3,36.7,"Truttikon (ZH)","Nel comune di Truttikon, i cittadini hanno accolto il potenziamento delle strade nazionali con il 63,3 per cento di voti favorevoli. Truttikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
43,50.3,50.3,49.7,"Volken (ZH)","A Volken gli abitanti hanno accolto il potenziamento delle strade nazionali con il 50,3 per cento di ""sì"". Volken ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
51,34.9,34.9,65.1,"Bachenbülach (ZH)","Gli elettori di Bachenbülach si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 65,1 per cento di voti contrari. Bachenbülach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
52,11.7,11.7,88.3,"Bassersdorf (ZH)","Nel comune di Bassersdorf, i cittadini hanno respinto il potenziamento delle strade nazionali con il 88,3 per cento di voti contrari. Bassersdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
53,71.6,71.6,28.4,"Bülach (ZH)","Il potenziamento delle strade nazionali è stato accolto a Bülach, dove ha riscosso il 71,6 per cento di voti a favore. Bülach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
54,50.2,50.2,49.8,"Dietlikon (ZH)","Gli elettori di Dietlikon si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 50,2 per cento di ""sì"". Dietlikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
55,30.6,30.6,69.4,"Eglisau (ZH)","Il potenziamento delle strade nazionali è stato respinto a Eglisau, dove ha riscosso il 69,4 per cento di ""no"". Eglisau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
56,66.9,66.9,33.1,"Embrach (ZH)","I cittadini di Embrach hanno accolto il potenziamento delle strade nazionali con il 66,9 per cento di voti a favore. Embrach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
57,90.4,90.4,9.6,"Freienstein-Teufen (ZH)","Gli abitanti di Freienstein-Teufen hanno accolto il potenziamento delle strade nazionali con il 90,4 per cento di ""sì"". Freienstein-Teufen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
58,54.2,54.2,45.8,"Glattfelden (ZH)","Nel comune di Glattfelden, i cittadini hanno accolto il potenziamento delle strade nazionali con il 54,2 per cento di voti favorevoli. Glattfelden ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
59,32.9,32.9,67.1,"Hochfelden (ZH)","Nel comune di Hochfelden, i cittadini hanno respinto il potenziamento delle strade nazionali con il 67,1 per cento di voti contrari. Hochfelden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
60,24.6,24.6,75.4,"Höri (ZH)","Nel comune di Höri, i cittadini hanno respinto il potenziamento delle strade nazionali con il 75,4 per cento di voti contrari. Höri ha respinto il testo, risultato che si è confermato anche a livello cantonale."
61,51.4,51.4,48.6,"Hüntwangen (ZH)","A Hüntwangen gli abitanti hanno accolto il potenziamento delle strade nazionali con il 51,4 per cento di ""sì"". Hüntwangen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
62,78,78,22,"Kloten (ZH)","A Kloten gli abitanti hanno accolto il potenziamento delle strade nazionali con il 78 per cento di ""sì"". Kloten ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
63,34.3,34.3,65.7,"Lufingen (ZH)","Nel comune di Lufingen, i cittadini hanno respinto il potenziamento delle strade nazionali con il 65,7 per cento di voti contrari. Lufingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
64,37.9,37.9,62.1,"Nürensdorf (ZH)","A Nürensdorf gli abitanti si sono opposti al potenziamento delle strade nazionali con il 62,1 per cento di voti a sfavore. Nürensdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
65,22.2,22.2,77.8,"Oberembrach (ZH)","Il potenziamento delle strade nazionali è stato respinto a Oberembrach, dove ha riscosso il 77,8 per cento di ""no"". Oberembrach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
66,44.9,44.9,55.1,"Opfikon (ZH)","Il 55,1 per cento degli elettori di Opfikon ha respinto il potenziamento delle strade nazionali. Opfikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
67,89.8,89.8,10.2,"Rafz (ZH)","Gli elettori di Rafz si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 89,8 per cento di ""sì"". Rafz ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
68,64.1,64.1,35.9,"Rorbas (ZH)","A Rorbas gli abitanti hanno accolto il potenziamento delle strade nazionali con il 64,1 per cento di ""sì"". Rorbas ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
69,29.4,29.4,70.6,"Wallisellen (ZH)","I cittadini di Wallisellen hanno respinto il potenziamento delle strade nazionali con il 70,6 per cento di voti contrari. Wallisellen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
70,80.1,80.1,19.9,"Wasterkingen (ZH)","Nel comune di Wasterkingen, i cittadini hanno accolto il potenziamento delle strade nazionali con il 80,1 per cento di voti favorevoli. Wasterkingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
71,43.7,43.7,56.3,"Wil (ZH)","Nel comune di Wil ZH, i cittadini hanno respinto il potenziamento delle strade nazionali con il 56,3 per cento di voti contrari. Wil ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
72,15.5,15.5,84.5,"Winkel (ZH)","Il 84,5 per cento degli elettori di Winkel ha respinto il potenziamento delle strade nazionali. Winkel ha respinto il testo, risultato che si è confermato anche a livello cantonale."
81,45.9,45.9,54.1,"Bachs (ZH)","A Bachs gli abitanti si sono opposti al potenziamento delle strade nazionali con il 54,1 per cento di voti a sfavore. Bachs ha respinto il testo, risultato che si è confermato anche a livello cantonale."
82,47.5,47.5,52.5,"Boppelsen (ZH)","I cittadini di Boppelsen hanno respinto il potenziamento delle strade nazionali con il 52,5 per cento di voti contrari. Boppelsen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
83,83.2,83.2,16.8,"Buchs (ZH)","I cittadini di Buchs ZH hanno accolto il potenziamento delle strade nazionali con il 83,2 per cento di voti a favore. Buchs ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
84,52.4,52.4,47.6,"Dällikon (ZH)","Il potenziamento delle strade nazionali è stato accolto a Dällikon, dove ha riscosso il 52,4 per cento di voti a favore. Dällikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
85,92.8,92.8,7.2,"Dänikon (ZH)","I cittadini di Dänikon hanno accolto il potenziamento delle strade nazionali con il 92,8 per cento di voti a favore. Dänikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
86,39.2,39.2,60.8,"Dielsdorf (ZH)","Nel comune di Dielsdorf, i cittadini hanno respinto il potenziamento delle strade nazionali con il 60,8 per cento di voti contrari. Dielsdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
87,47.4,47.4,52.6,"Hüttikon (ZH)","Il potenziamento delle strade nazionali è stato respinto a Hüttikon, dove ha riscosso il 52,6 per cento di ""no"". Hüttikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
88,78.6,78.6,21.4,"Neerach (ZH)","Gli elettori di Neerach si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 78,6 per cento di ""sì"". Neerach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
89,49.2,49.2,50.8,"Niederglatt (ZH)","Il 50,8 per cento degli elettori di Niederglatt ha respinto il potenziamento delle strade nazionali. Niederglatt ha respinto il testo, risultato che si è confermato anche a livello cantonale."
90,83.3,83.3,16.7,"Niederhasli (ZH)","A Niederhasli gli abitanti hanno accolto il potenziamento delle strade nazionali con il 83,3 per cento di ""sì"". Niederhasli ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
91,8.6,8.6,91.4,"Niederweningen (ZH)","Il 91,4 per cento degli elettori di Niederweningen ha respinto il potenziamento delle strade nazionali. Niederweningen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
92,26.4,26.4,73.6,"Oberglatt (ZH)","Gli abitanti di Oberglatt hanno respinto il potenziamento delle strade nazionali con il 73,6 per cento di ""no"". Oberglatt ha respinto il testo, risultato che si è confermato anche a livello cantonale."
93,63.1,63.1,36.9,"Oberweningen (ZH)","I cittadini di Oberweningen hanno accolto il potenziamento delle strade nazionali con il 63,1 per cento di voti a favore. Oberweningen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
94,6,6,94,"Otelfingen (ZH)","Gli abitanti di Otelfingen hanno respinto il potenziamento delle strade nazionali con il 94 per cento di ""no"". Otelfingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
95,97.2,97.2,2.8,"Regensberg (ZH)","Gli elettori di Regensberg si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 97,2 per cento di ""sì"". Regensberg ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
96,75.5,75.5,24.5,"Regensdorf (ZH)","Gli elettori di Regensdorf si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 75,5 per cento di ""sì"". Regensdorf ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
97,14.9,14.9,85.1,"Rümlang (ZH)","I cittadini di Rümlang hanno respinto il potenziamento delle strade nazionali con il 85,1 per cento di voti contrari. Rümlang ha respinto il testo, risultato che si è confermato anche a livello cantonale."
98,15,15,85,"Schleinikon (ZH)","Il potenziamento delle strade nazionali è stato respinto a Schleinikon, dove ha riscosso il 85 per cento di ""no"". Schleinikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
99,7,7,93,"Schöfflisdorf (ZH)","I cittadini di Schöfflisdorf hanno respinto il potenziamento delle strade nazionali con il 93 per cento di voti contrari. Schöfflisdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
100,67,67,33,"Stadel (ZH)","Gli abitanti di Stadel hanno accolto il potenziamento delle strade nazionali con il 67 per cento di ""sì"". Stadel ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
101,53.5,53.5,46.5,"Steinmaur (ZH)","I cittadini di Steinmaur hanno accolto il potenziamento delle strade nazionali con il 53,5 per cento di voti a favore. Steinmaur ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
102,41.7,41.7,58.3,"Weiach (ZH)","Gli elettori di Weiach si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 58,3 per cento di voti contrari. Weiach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
111,42.8,42.8,57.2,"Bäretswil (ZH)","Il potenziamento delle strade nazionali è stato respinto a Bäretswil, dove ha riscosso il 57,2 per cento di ""no"". Bäretswil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
112,72.5,72.5,27.5,"Bubikon (ZH)","Il potenziamento delle strade nazionali è stato accolto a Bubikon, dove ha riscosso il 72,5 per cento di voti a favore. Bubikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
113,53.8,53.8,46.2,"Dürnten (ZH)","Il 53,8 per cento degli elettori di Dürnten ha accolto il potenziamento delle strade nazionali. Dürnten ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
114,8,8,92,"Fischenthal (ZH)","Gli abitanti di Fischenthal hanno respinto il potenziamento delle strade nazionali con il 92 per cento di ""no"". Fischenthal ha respinto il testo, risultato che si è confermato anche a livello cantonale."
115,37.9,37.9,62.1,"Gossau (ZH)","Gli elettori di Gossau ZH si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 62,1 per cento di voti contrari. Gossau ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
116,45.9,45.9,54.1,"Grüningen (ZH)","Gli elettori di Grüningen si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 54,1 per cento di voti contrari. Grüningen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
117,95.5,95.5,4.5,"Hinwil (ZH)","Nel comune di Hinwil, i cittadini hanno accolto il potenziamento delle strade nazionali con il 95,5 per cento di voti favorevoli. Hinwil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
118,11.1,11.1,88.9,"Rüti (ZH)","A Rüti ZH gli abitanti si sono opposti al potenziamento delle strade nazionali con il 88,9 per cento di voti a sfavore. Rüti ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
119,50.3,50.3,49.7,"Seegräben (ZH)","Gli elettori di Seegräben si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 50,3 per cento di ""sì"". Seegräben ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
120,6.1,6.1,93.9,"Wald (ZH)","Il 93,9 per cento degli elettori di Wald ZH ha respinto il potenziamento delle strade nazionali. Wald ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
121,40.7,40.7,59.3,"Wetzikon (ZH)","A Wetzikon ZH gli abitanti si sono opposti al potenziamento delle strade nazionali con il 59,3 per cento di voti a sfavore. Wetzikon ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
131,89.7,89.7,10.3,"Adliswil (ZH)","Gli abitanti di Adliswil hanno accolto il potenziamento delle strade nazionali con il 89,7 per cento di ""sì"". Adliswil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
135,11.5,11.5,88.5,"Kilchberg (ZH)","I cittadini di Kilchberg ZH hanno respinto il potenziamento delle strade nazionali con il 88,5 per cento di voti contrari. Kilchberg ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
136,63,63,37,"Langnau am Albis (ZH)","A Langnau am Albis gli abitanti hanno accolto il potenziamento delle strade nazionali con il 63 per cento di ""sì"". Langnau am Albis ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
137,40.6,40.6,59.4,"Oberrieden (ZH)","Nel comune di Oberrieden, i cittadini hanno respinto il potenziamento delle strade nazionali con il 59,4 per cento di voti contrari. Oberrieden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
138,9.7,9.7,90.3,"Richterswil (ZH)","Gli abitanti di Richterswil hanno respinto il potenziamento delle strade nazionali con il 90,3 per cento di ""no"". Richterswil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
139,56,56,44,"Rüschlikon (ZH)","Il potenziamento delle strade nazionali è stato accolto a Rüschlikon, dove ha riscosso il 56 per cento di voti a favore. Rüschlikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
141,52.8,52.8,47.2,"Thalwil (ZH)","Il potenziamento delle strade nazionali è stato accolto a Thalwil, dove ha riscosso il 52,8 per cento di voti a favore. Thalwil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
151,28.6,28.6,71.4,"Erlenbach (ZH)","Il potenziamento delle strade nazionali è stato respinto a Erlenbach ZH, dove ha riscosso il 71,4 per cento di ""no"". Erlenbach ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
152,32.5,32.5,67.5,"Herrliberg (ZH)","I cittadini di Herrliberg hanno respinto il potenziamento delle strade nazionali con il 67,5 per cento di voti contrari. Herrliberg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
153,12,12,88,"Hombrechtikon (ZH)","Nel comune di Hombrechtikon, i cittadini hanno respinto il potenziamento delle strade nazionali con il 88 per cento di voti contrari. Hombrechtikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
154,23.4,23.4,76.6,"Küsnacht (ZH)","A Küsnacht ZH gli abitanti si sono opposti al potenziamento delle strade nazionali con il 76,6 per cento di voti a sfavore. Küsnacht ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
155,29.5,29.5,70.5,"Männedorf (ZH)","Il potenziamento delle strade nazionali è stato respinto a Männedorf, dove ha riscosso il 70,5 per cento di ""no"". Männedorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
156,48.8,48.8,51.2,"Meilen (ZH)","Gli elettori di Meilen si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 51,2 per cento di voti contrari. Meilen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
157,4.7,4.7,95.3,"Oetwil am See (ZH)","Il 95,3 per cento degli elettori di Oetwil am See ha respinto il potenziamento delle strade nazionali. Oetwil am See ha respinto il testo, risultato che si è confermato anche a livello cantonale."
158,81.3,81.3,18.7,"Stäfa (ZH)","Il 81,3 per cento degli elettori di Stäfa ha accolto il potenziamento delle strade nazionali. Stäfa ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
159,84.2,84.2,15.8,"Uetikon am See (ZH)","Gli elettori di Uetikon am See si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 84,2 per cento di ""sì"". Uetikon am See ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
160,45,45,55,"Zumikon (ZH)","Il potenziamento delle strade nazionali è stato respinto a Zumikon, dove ha riscosso il 55 per cento di ""no"". Zumikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
161,72,72,28,"Zollikon (ZH)","Il 72 per cento degli elettori di Zollikon ha accolto il potenziamento delle strade nazionali. Zollikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
172,57.8,57.8,42.2,"Fehraltorf (ZH)","Il 57,8 per cento degli elettori di Fehraltorf ha accolto il potenziamento delle strade nazionali. Fehraltorf ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
173,49.6,49.6,50.4,"Hittnau (ZH)","Nel comune di Hittnau, i cittadini hanno respinto il potenziamento delle strade nazionali con il 50,4 per cento di voti contrari. Hittnau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
176,32.3,32.3,67.7,"Lindau (ZH)","Gli abitanti di Lindau hanno respinto il potenziamento delle strade nazionali con il 67,7 per cento di ""no"". Lindau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
177,67.5,67.5,32.5,"Pfäffikon (ZH)","Il 67,5 per cento degli elettori di Pfäffikon ha accolto il potenziamento delle strade nazionali. Pfäffikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
178,36,36,64,"Russikon (ZH)","Gli abitanti di Russikon hanno respinto il potenziamento delle strade nazionali con il 64 per cento di ""no"". Russikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
180,21.1,21.1,78.9,"Weisslingen (ZH)","Il 78,9 per cento degli elettori di Weisslingen ha respinto il potenziamento delle strade nazionali. Weisslingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
181,25.1,25.1,74.9,"Wila (ZH)","Il 74,9 per cento degli elettori di Wila ha respinto il potenziamento delle strade nazionali. Wila ha respinto il testo, risultato che si è confermato anche a livello cantonale."
182,37.7,37.7,62.3,"Wildberg (ZH)","Gli abitanti di Wildberg hanno respinto il potenziamento delle strade nazionali con il 62,3 per cento di ""no"". Wildberg ha respinto il testo, risultato che si è confermato anche a livello cantonale."
191,76.1,76.1,23.9,"Dübendorf (ZH)","Gli abitanti di Dübendorf hanno accolto il potenziamento delle strade nazionali con il 76,1 per cento di ""sì"". Dübendorf ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
192,58.3,58.3,41.7,"Egg (ZH)","Nel comune di Egg, i cittadini hanno accolto il potenziamento delle strade nazionali con il 58,3 per cento di voti favorevoli. Egg ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
193,24,24,76,"Fällanden (ZH)","A Fällanden gli abitanti si sono opposti al potenziamento delle strade nazionali con il 76 per cento di voti a sfavore. Fällanden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
194,81.1,81.1,18.9,"Greifensee (ZH)","Nel comune di Greifensee, i cittadini hanno accolto il potenziamento delle strade nazionali con il 81,1 per cento di voti favorevoli. Greifensee ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
195,48.4,48.4,51.6,"Maur (ZH)","Gli abitanti di Maur hanno respinto il potenziamento delle strade nazionali con il 51,6 per cento di ""no"". Maur ha respinto il testo, risultato che si è confermato anche a livello cantonale."
196,49.4,49.4,50.6,"Mönchaltorf (ZH)","Gli abitanti di Mönchaltorf hanno respinto il potenziamento delle strade nazionali con il 50,6 per cento di ""no"". Mönchaltorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
197,59.6,59.6,40.4,"Schwerzenbach (ZH)","Nel comune di Schwerzenbach, i cittadini hanno accolto il potenziamento delle strade nazionali con il 59,6 per cento di voti favorevoli. Schwerzenbach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
198,12.5,12.5,87.5,"Uster (ZH)","Gli abitanti di Uster hanno respinto il potenziamento delle strade nazionali con il 87,5 per cento di ""no"". Uster ha respinto il testo, risultato che si è confermato anche a livello cantonale."
199,91.3,91.3,8.7,"Volketswil (ZH)","Nel comune di Volketswil, i cittadini hanno accolto il potenziamento delle strade nazionali con il 91,3 per cento di voti favorevoli. Volketswil ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
