"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
4234,37,37,63,"Merenschwand (AG)","NA NA"
4235,26.4,26.4,73.6,"Mühlau (AG)","NA NA"
4236,27.8,27.8,72.2,"Muri (AG)","NA NA"
4237,45.5,45.5,54.5,"Oberrüti (AG)","NA NA"
4238,68.8,68.8,31.2,"Rottenschwil (AG)","NA NA"
4239,95,95,5,"Sins (AG)","NA NA"
4240,6.8,6.8,93.2,"Waltenschwil (AG)","NA NA"
4251,4.6,4.6,95.4,"Hellikon (AG)","NA NA"
4252,82.3,82.3,17.7,"Kaiseraugst (AG)","NA NA"
4253,11.6,11.6,88.4,"Magden (AG)","NA NA"
4254,25.4,25.4,74.6,"Möhlin (AG)","NA NA"
4255,49.8,49.8,50.2,"Mumpf (AG)","NA NA"
4256,68.2,68.2,31.8,"Obermumpf (AG)","NA NA"
4257,66.2,66.2,33.8,"Olsberg (AG)","NA NA"
4258,33.4,33.4,66.6,"Rheinfelden (AG)","NA NA"
4259,35.6,35.6,64.4,"Schupfart (AG)","NA NA"
4260,40.1,40.1,59.9,"Stein (AG)","NA NA"
4261,12.6,12.6,87.4,"Wallbach (AG)","NA NA"
4262,14.7,14.7,85.3,"Wegenstetten (AG)","NA NA"
4263,67.3,67.3,32.7,"Zeiningen (AG)","NA NA"
4264,37.6,37.6,62.4,"Zuzgen (AG)","NA NA"
4271,85.1,85.1,14.9,"Aarburg (AG)","NA NA"
4273,42.6,42.6,57.4,"Bottenwil (AG)","NA NA"
4274,43.3,43.3,56.7,"Brittnau (AG)","NA NA"
4275,9.3,9.3,90.7,"Kirchleerau (AG)","NA NA"
4276,81.2,81.2,18.8,"Kölliken (AG)","NA NA"
4277,33.3,33.3,66.7,"Moosleerau (AG)","NA NA"
4279,58.1,58.1,41.9,"Murgenthal (AG)","NA NA"
4280,58.3,58.3,41.7,"Oftringen (AG)","NA NA"
4281,54.1,54.1,45.9,"Reitnau (AG)","NA NA"
4282,57.3,57.3,42.7,"Rothrist (AG)","NA NA"
4283,67.4,67.4,32.6,"Safenwil (AG)","NA NA"
4284,94.9,94.9,5.1,"Staffelbach (AG)","NA NA"
4285,22.1,22.1,77.9,"Strengelbach (AG)","NA NA"
4286,64.2,64.2,35.8,"Uerkheim (AG)","NA NA"
4287,28.9,28.9,71.1,"Vordemwald (AG)","NA NA"
4288,52.7,52.7,47.3,"Wiliberg (AG)","NA NA"
4289,65.6,65.6,34.4,"Zofingue (AG)","NA NA"
4303,76.6,76.6,23.4,"Böttstein (AG)","NA NA"
4304,56.6,56.6,43.4,"Döttingen (AG)","NA NA"
4305,12.4,12.4,87.6,"Endingen (AG)","NA NA"
4306,80.9,80.9,19.1,"Fisibach (AG)","NA NA"
4307,59.7,59.7,40.3,"Full-Reuenthal (AG)","NA NA"
4309,61.3,61.3,38.7,"Klingnau (AG)","NA NA"
4310,59.1,59.1,40.9,"Koblenz (AG)","NA NA"
4311,54.9,54.9,45.1,"Leibstadt (AG)","NA NA"
4312,52.4,52.4,47.6,"Lengnau (AG)","NA NA"
4313,91.3,91.3,8.7,"Leuggern (AG)","NA NA"
4314,62.5,62.5,37.5,"Mellikon (AG)","NA NA"
4318,53.7,53.7,46.3,"Schneisingen (AG)","NA NA"
4319,80.3,80.3,19.7,"Siglistorf (AG)","NA NA"
4320,19.9,19.9,80.1,"Tegerfelden (AG)","NA NA"
4324,62.1,62.1,37.9,"Zurzach (AG)","NA NA"
