"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5472,50.3,50.3,49.7,"Bournens (VD)","Bournens dit oui à 50,3 pour cent aux projets d'extension des autoroutes."
5473,51.7,51.7,48.3,"Boussens (VD)","La population de Boussens approuve à 51,7 pour cent les projets d'extension des autoroutes."
5474,47.6,47.6,52.4,"La Chaux (Cossonay) (VD)","La population de La Chaux (Cossonay) rejette à 52,4 pour cent des voix les projets d'extension des autoroutes."
5475,50.8,50.8,49.2,"Chavannes-le-Veyron (VD)","Les projets d'extension des autoroutes sont validés à Chavannes-le-Veyron. Les citoyens de cette petite commune sont 33 à soutenir le texte, contre 32 à le refuser."
5476,35.3,35.3,64.7,"Chevilly (VD)","L'extension de six tronçons autoroutiers n'a pas trouvé grâce aux yeux des citoyens de Chevilly. Ils ont refusé le texte à 64,7 pour cent."
5477,44.1,44.1,55.9,"Cossonay (VD)","L'extension des autoroutes est refusée à 55,9 pour cent à Cossonay."
5479,47.3,47.3,52.7,"Cuarnens (VD)","L'extension de six tronçons autoroutiers n'a pas trouvé grâce aux yeux des citoyens de Cuarnens. Ils ont refusé le texte à 52,7 pour cent."
5480,48.2,48.2,51.8,"Daillens (VD)","Les habitants de Daillens s'opposent à l'extension des autoroutes par 51,8 pour cent des voix."
5481,33,33,67,"Dizy (VD)","Les habitants de la petite commune de Dizy ont refusé les projets d'extension du réseau autoroutier. Ils ont dit non à cet objet par 59 voix contre 29."
5482,48.7,48.7,51.3,"Eclépens (VD)","L'extension des autoroutes est refusée à 51,3 pour cent à Eclépens."
5483,38.8,38.8,61.2,"Ferreyres (VD)","A Ferreyres, les citoyens rejettent à 61,2 pour cent les projets d'extension des autoroutes."
5484,45,45,55,"Gollion (VD)","La population de Gollion rejette à 55 pour cent des voix les projets d'extension des autoroutes."
5485,43.9,43.9,56.1,"Grancy (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Grancy. Les citoyens de la commune ont refusé le texte à 56,1 pour cent."
5486,41.6,41.6,58.4,"L'Isle (VD)","L'extension de six tronçons autoroutiers n'a pas trouvé grâce aux yeux des citoyens de L'Isle. Ils ont refusé le texte à 58,4 pour cent."
5487,50,0,0,"Lussery-Villars (VD)","Les résultats ne sont pas encore connus dans cette commune."
5488,26.9,26.9,73.1,"Mauraz (VD)","Les habitants de la petite commune de Mauraz ont refusé les projets d'extension du réseau autoroutier. Ils ont dit non à cet objet par 19 voix contre 7."
5489,50.8,50.8,49.2,"Mex (VD)","L'extension du réseau des autoroutes est approuvée à Mex (VD) par 50,8 pour cent des votants."
5490,30.8,30.8,69.2,"Moiry (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Moiry. Les citoyens de la commune ont refusé le texte à 69,2 pour cent."
5491,43.3,43.3,56.7,"Mont-la-Ville (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Mont-la-Ville. Les citoyens de la commune ont refusé le texte à 56,7 pour cent."
5492,51.3,51.3,48.7,"Montricher (VD)","Les projets d'extensions autoroutières passent la rampe avec 51,3 pour cent de oui à Montricher."
5493,50,0,0,"Orny (VD)","Les résultats ne sont pas encore connus dans cette commune."
5495,50,0,0,"Penthalaz (VD)","Les résultats ne sont pas encore connus dans cette commune."
5496,50.8,50.8,49.2,"Penthaz (VD)","L'extension du réseau des autoroutes est approuvée à Penthaz par 50,8 pour cent des votants."
5497,41,41,59,"Pompaples (VD)","C'est non à l'extension des autoroutes à Pompaples. Les habitants ont refusé le texte à 59 pour cent."
5498,35.7,35.7,64.3,"La Sarraz (VD)","C'est non à l'extension des autoroutes à La Sarraz. Les habitants ont refusé le texte à 64,3 pour cent."
5499,52,52,48,"Senarclens (VD)","La population de Senarclens approuve à 52 pour cent les projets d'extension des autoroutes."
5501,54.8,54.8,45.2,"Sullens (VD)","Les habitants de Sullens soutiennent à 54,8 pour cent l'extension de six tronçons autoroutiers."
5503,38.2,38.2,61.8,"Vufflens-la-Ville (VD)","A Vufflens-la-Ville, les citoyens rejettent à 61,8 pour cent les projets d'extension des autoroutes."
5511,53.7,53.7,46.3,"Assens (VD)","Les projets d'extensions autoroutières passent la rampe avec 53,7 pour cent de oui à Assens."
5512,44.7,44.7,55.3,"Bercher (VD)","L'extension de six tronçons autoroutiers n'a pas trouvé grâce aux yeux des citoyens de Bercher. Ils ont refusé le texte à 55,3 pour cent."
5514,55.9,55.9,44.1,"Bottens (VD)","L'extension du réseau des autoroutes est approuvée à Bottens par 55,9 pour cent des votants."
5515,46.9,46.9,53.1,"Bretigny-sur-Morrens (VD)","La population de Bretigny-sur-Morrens rejette à 53,1 pour cent des voix les projets d'extension des autoroutes."
5516,46.7,46.7,53.3,"Cugy (VD)","A Cugy (VD), les citoyens rejettent à 53,3 pour cent les projets d'extension des autoroutes."
5518,39.1,39.1,60.9,"Echallens (VD)","C'est non à l'extension des autoroutes à Echallens. Les habitants ont refusé le texte à 60,9 pour cent."
5520,49,49,51,"Essertines-sur-Yverdon (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Essertines-sur-Yverdon. Les citoyens de la commune ont refusé le texte à 51 pour cent."
5521,45.1,45.1,54.9,"Etagnières (VD)","A Etagnières, les citoyens rejettent à 54,9 pour cent les projets d'extension des autoroutes."
5522,50.8,50.8,49.2,"Fey (VD)","Les habitants de Fey acceptent à 50,8 pour cent l'élargissement de six tronçons autoroutiers."
5523,48.9,48.9,51.1,"Froideville (VD)","A Froideville, les citoyens rejettent à 51,1 pour cent les projets d'extension des autoroutes."
5527,45.8,45.8,54.2,"Morrens (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Morrens (VD). Les citoyens de la commune ont refusé le texte à 54,2 pour cent."
5529,56.3,56.3,43.7,"Oulens-sous-Echallens (VD)","Les projets d'extensions autoroutières passent la rampe avec 56,3 pour cent de oui à Oulens-sous-Echallens."
5530,44.7,44.7,55.3,"Pailly (VD)","A Pailly, les citoyens rejettent à 55,3 pour cent les projets d'extension des autoroutes."
5531,45.7,45.7,54.3,"Penthéréaz (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Penthéréaz. Les citoyens de la commune ont refusé le texte à 54,3 pour cent."
5533,50.2,50.2,49.8,"Poliez-Pittet (VD)","L'extension du réseau des autoroutes est approuvée à Poliez-Pittet par 50,2 pour cent des votants."
5534,49.6,49.6,50.4,"Rueyres (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Rueyres. Les citoyens de la commune ont refusé le texte à 50,4 pour cent."
5535,54.8,54.8,45.2,"Saint-Barthélemy (VD)","A Saint-Barthélemy (VD), les habitants disent oui à  54,8 pour cent aux projets d'extensions autoroutières."
5537,54.8,54.8,45.2,"Villars-le-Terroir (VD)","Villars-le-Terroir dit oui à 54,8 pour cent aux projets d'extension des autoroutes."
5539,52,52,48,"Vuarrens (VD)","Vuarrens dit oui à 52 pour cent aux projets d'extension des autoroutes."
5540,49.1,49.1,50.9,"Montilliez (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Montilliez. Les citoyens de la commune ont refusé le texte à 50,9 pour cent."
5541,50.9,50.9,49.1,"Goumoëns (VD)","L'extension du réseau des autoroutes est approuvée à Goumoëns par 50,9 pour cent des votants."
5551,41.4,41.4,58.6,"Bonvillars (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Bonvillars. Les citoyens de la commune ont refusé le texte à 58,6 pour cent."
5552,38.8,38.8,61.2,"Bullet (VD)","C'est non à l'extension des autoroutes à Bullet. Les habitants ont refusé le texte à 61,2 pour cent."
5553,43.6,43.6,56.4,"Champagne (VD)","La population de Champagne rejette à 56,4 pour cent des voix les projets d'extension des autoroutes."
5554,44,44,56,"Concise (VD)","C'est non à l'extension des autoroutes à Concise. Les habitants ont refusé le texte à 56 pour cent."
5555,47.7,47.7,52.3,"Corcelles-près-Concise (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Corcelles-près-Concise. Les citoyens de la commune ont refusé le texte à 52,3 pour cent."
5556,42.6,42.6,57.4,"Fiez (VD)","C'est non à l'extension des autoroutes à Fiez. Les habitants ont refusé le texte à 57,4 pour cent."
5557,41,41,59,"Fontaines-sur-Grandson (VD)","L'extension des autoroutes ne passe pas la rampe à Fontaines-sur-Grandson. Les habitants de cette petite commune l'ont rejetée par 46 voix, contre 32."
5559,43.5,43.5,56.5,"Giez (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Giez. Les citoyens de la commune ont refusé le texte à 56,5 pour cent."
5560,46.5,46.5,53.5,"Grandevent (VD)","Les habitants de Grandevent s'opposent à l'extension des autoroutes par 53,5 pour cent des voix."
5561,45.6,45.6,54.4,"Grandson (VD)","L'extension des autoroutes est refusée à 54,4 pour cent à Grandson."
5562,41.8,41.8,58.2,"Mauborget (VD)","L'extension des autoroutes ne passe pas la rampe à Mauborget. Les habitants de cette petite commune l'ont rejetée par 32 voix, contre 23."
5563,46.7,46.7,53.3,"Mutrux (VD)","Les habitants de la petite commune de Mutrux ont refusé les projets d'extension du réseau autoroutier. Ils ont dit non à cet objet par 24 voix contre 21."
5564,60.4,60.4,39.6,"Novalles (VD)","Les électeurs de la petite commune de Novalles veulent que le réseau autoroutier soit aggrandi. Ils ont dit oui au texte par 29 voix, contre 19."
5565,42.4,42.4,57.6,"Onnens (VD)","La population d'Onnens (VD) rejette à 57,6 pour cent des voix les projets d'extension des autoroutes."
5566,40.8,40.8,59.2,"Provence (VD)","L'extension des autoroutes est refusée à 59,2 pour cent à Provence."
5568,36.8,36.8,63.2,"Sainte-Croix (VD)","L'extension des autoroutes est refusée à 63,2 pour cent à Sainte-Croix."
5571,36,36,64,"Tévenon (VD)","C'est non à l'extension des autoroutes à Tévenon. Les habitants ont refusé le texte à 64 pour cent."
5581,50,0,0,"Belmont-sur-Lausanne (VD)","Les résultats ne sont pas encore connus dans cette commune."
5582,43.9,43.9,56.1,"Cheseaux-sur-Lausanne (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Cheseaux-sur-Lausanne. Les citoyens de la commune ont refusé le texte à 56,1 pour cent."
5583,50,0,0,"Crissier (VD)","Les résultats ne sont pas encore connus dans cette commune."
5584,42.5,42.5,57.5,"Epalinges (VD)","C'est non à l'extension des autoroutes à Epalinges. Les habitants ont refusé le texte à 57,5 pour cent."
5585,51.6,51.6,48.4,"Jouxtens-Mézery (VD)","La population de Jouxtens-Mézery approuve à 51,6 pour cent les projets d'extension des autoroutes."
5586,50,0,0,"Lausanne (VD)","Les résultats ne sont pas encore connus dans cette commune."
5587,50,0,0,"Le Mont-sur-Lausanne (VD)","Les résultats ne sont pas encore connus dans cette commune."
5588,46.2,46.2,53.8,"Paudex (VD)","C'est non à l'extension des autoroutes à Paudex. Les habitants ont refusé le texte à 53,8 pour cent."
5589,33.8,33.8,66.2,"Prilly (VD)","A Prilly, les citoyens rejettent à 66,2 pour cent les projets d'extension des autoroutes."
5590,43,43,57,"Pully (VD)","La population de Pully rejette à 57 pour cent des voix les projets d'extension des autoroutes."
5591,50,0,0,"Renens (VD)","Les résultats ne sont pas encore connus dans cette commune."
5592,43.4,43.4,56.6,"Romanel-sur-Lausanne (VD)","A Romanel-sur-Lausanne, les citoyens rejettent à 56,6 pour cent les projets d'extension des autoroutes."
5601,37.9,37.9,62.1,"Chexbres (VD)","L'extension des autoroutes est refusée à 62,1 pour cent à Chexbres."
5604,50,0,0,"Forel (Lavaux) (VD)","Les résultats ne sont pas encore connus dans cette commune."
5606,48.5,48.5,51.5,"Lutry (VD)","Les habitants de Lutry s'opposent à l'extension des autoroutes par 51,5 pour cent des voix."
5607,40.8,40.8,59.2,"Puidoux (VD)","La population de Puidoux rejette à 59,2 pour cent des voix les projets d'extension des autoroutes."
5609,32.5,32.5,67.5,"Rivaz (VD)","C'est non à l'extension des autoroutes à Rivaz. Les habitants ont refusé le texte à 67,5 pour cent."
5610,31.2,31.2,68.8,"Saint-Saphorin (Lavaux) (VD)","Les habitants de Saint-Saphorin (Lavaux) s'opposent à l'extension des autoroutes par 68,8 pour cent des voix."
5611,43.9,43.9,56.1,"Savigny (VD)","C'est non à l'extension des autoroutes à Savigny. Les habitants ont refusé le texte à 56,1 pour cent."
5613,41.6,41.6,58.4,"Bourg-en-Lavaux (VD)","A Bourg-en-Lavaux, les citoyens rejettent à 58,4 pour cent les projets d'extension des autoroutes."
5621,52.5,52.5,47.5,"Aclens (VD)","L'extension du réseau des autoroutes est approuvée à Aclens par 52,5 pour cent des votants."
5622,48.6,48.6,51.4,"Bremblens (VD)","Les habitants de Bremblens s'opposent à l'extension des autoroutes par 51,4 pour cent des voix."
5623,65.3,65.3,34.7,"Buchillon (VD)","A Buchillon, les habitants disent oui à  65,3 pour cent aux projets d'extensions autoroutières."
5624,42,42,58,"Bussigny (VD)","L'extension de six tronçons autoroutiers n'a pas trouvé grâce aux yeux des citoyens de Bussigny. Ils ont refusé le texte à 58 pour cent."
5627,31.2,31.2,68.8,"Chavannes-près-Renens (VD)","Les habitants de Chavannes-près-Renens s'opposent à l'extension des autoroutes par 68,8 pour cent des voix."
5628,42.1,42.1,57.9,"Chigny (VD)","L'extension des autoroutes est refusée à 57,9 pour cent à Chigny."
5629,40.9,40.9,59.1,"Clarmont (VD)","Les habitants de la petite commune de Clarmont ont refusé les projets d'extension du réseau autoroutier. Ils ont dit non à cet objet par 39 voix contre 27."
5631,55.6,55.6,44.4,"Denens (VD)","La population de Denens approuve à 55,6 pour cent les projets d'extension des autoroutes."
5632,37.4,37.4,62.6,"Denges (VD)","C'est non à l'extension des autoroutes à Denges. Les habitants ont refusé le texte à 62,6 pour cent."
5633,45.6,45.6,54.4,"Echandens (VD)","C'est non à l'extension des autoroutes à Echandens. Les habitants ont refusé le texte à 54,4 pour cent."
5634,48.2,48.2,51.8,"Echichens (VD)","L'extension de six tronçons autoroutiers n'a pas trouvé grâce aux yeux des citoyens d'Echichens. Ils ont refusé le texte à 51,8 pour cent."
5635,40.9,40.9,59.1,"Ecublens (VD)","A Ecublens (VD), les citoyens rejettent à 59,1 pour cent les projets d'extension des autoroutes."
5636,41.9,41.9,58.1,"Etoy (VD)","Les habitants d'Etoy s'opposent à l'extension des autoroutes par 58,1 pour cent des voix."
5637,49.6,49.6,50.4,"Lavigny (VD)","A Lavigny, les citoyens rejettent à 50,4 pour cent les projets d'extension des autoroutes."
5638,42.2,42.2,57.8,"Lonay (VD)","A Lonay, les citoyens rejettent à 57,8 pour cent les projets d'extension des autoroutes."
5639,43.9,43.9,56.1,"Lully (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Lully (VD). Les citoyens de la commune ont refusé le texte à 56,1 pour cent."
5640,44.8,44.8,55.2,"Lussy-sur-Morges (VD)","La population de Lussy-sur-Morges rejette à 55,2 pour cent des voix les projets d'extension des autoroutes."
5642,50,0,0,"Morges (VD)","Les résultats ne sont pas encore connus dans cette commune."
5643,42.4,42.4,57.6,"Préverenges (VD)","L'extension de six tronçons autoroutiers n'a pas trouvé grâce aux yeux des citoyens de Préverenges. Ils ont refusé le texte à 57,6 pour cent."
5645,50,50,50,"Romanel-sur-Morges (VD)","Egalité parfaite à Romanel-sur-Morges! Les électeurs de cette commune sont 89 à approuver les projets d'extension des autoroutes et 89 à les refuser."
5646,48.8,48.8,51.2,"Saint-Prex (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Saint-Prex. Les citoyens de la commune ont refusé le texte à 51,2 pour cent."
5648,50,0,0,"Saint-Sulpice (VD)","Les résultats ne sont pas encore connus dans cette commune."
5649,45.9,45.9,54.1,"Tolochenaz (VD)","A Tolochenaz, les citoyens rejettent à 54,1 pour cent les projets d'extension des autoroutes."
5650,47.8,47.8,52.2,"Vaux-sur-Morges (VD)","L'extension des autoroutes ne passe pas la rampe à Vaux-sur-Morges. Les habitants de cette petite commune l'ont rejetée par 47 voix, contre 43."
5651,61.2,61.2,38.8,"Villars-Sainte-Croix (VD)","A Villars-Sainte-Croix, les habitants disent oui à  61,2 pour cent aux projets d'extensions autoroutières."
5652,43.3,43.3,56.7,"Villars-sous-Yens (VD)","Les habitants de Villars-sous-Yens s'opposent à l'extension des autoroutes par 56,7 pour cent des voix."
5653,47.9,47.9,52.1,"Vufflens-le-Château (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Vufflens-le-Château. Les citoyens de la commune ont refusé le texte à 52,1 pour cent."
5654,53.6,53.6,46.4,"Vullierens (VD)","Vullierens dit oui à 53,6 pour cent aux projets d'extension des autoroutes."
5655,52.6,52.6,47.4,"Yens (VD)","A Yens, les habitants disent oui à  52,6 pour cent aux projets d'extensions autoroutières."
5656,45.1,45.1,54.9,"Hautemorges (VD)","La population de Hautemorges rejette à 54,9 pour cent des voix les projets d'extension des autoroutes."
5661,42.6,42.6,57.4,"Boulens (VD)","C'est non à l'extension des autoroutes à Boulens. Les habitants ont refusé le texte à 57,4 pour cent."
5663,48.8,48.8,51.2,"Bussy-sur-Moudon (VD)","L'extension des autoroutes ne passe pas la rampe à Bussy-sur-Moudon. Les habitants de cette petite commune l'ont rejetée par 42 voix, contre 40."
5665,49.4,49.4,50.6,"Chavannes-sur-Moudon (VD)","Les habitants de la petite commune de Chavannes-sur-Moudon ont refusé les projets d'extension du réseau autoroutier. Ils ont dit non à cet objet par 42 voix contre 41."
5669,29.1,29.1,70.9,"Curtilles (VD)","C'est non à l'extension des autoroutes à Curtilles. Les habitants ont refusé le texte à 70,9 pour cent."
5671,41.5,41.5,58.5,"Dompierre (VD)","L'extension des autoroutes ne passe pas la rampe à Dompierre (VD). Les habitants de cette petite commune l'ont rejetée par 55 voix, contre 39."
5673,53.7,53.7,46.3,"Hermenches (VD)","A Hermenches, les habitants disent oui à  53,7 pour cent aux projets d'extensions autoroutières."
5674,32.8,32.8,67.2,"Lovatens (VD)","L'extension des autoroutes ne passe pas la rampe à Lovatens. Les habitants de cette petite commune l'ont rejetée par 41 voix, contre 20."
5675,38.6,38.6,61.4,"Lucens (VD)","L'extension des autoroutes est refusée à 61,4 pour cent à Lucens."
5678,40.6,40.6,59.4,"Moudon (VD)","La population de Moudon rejette à 59,4 pour cent des voix les projets d'extension des autoroutes."
5680,35.6,35.6,64.4,"Ogens (VD)","L'extension des autoroutes est refusée à 64,4 pour cent à Ogens."
5683,36,36,64,"Prévonloup (VD)","L'extension des autoroutes ne passe pas la rampe à Prévonloup. Les habitants de cette petite commune l'ont rejetée par 48 voix, contre 27."
5684,48.6,48.6,51.4,"Rossenges (VD)","Les habitants de la petite commune de Rossenges ont refusé les projets d'extension du réseau autoroutier. Ils ont dit non à cet objet par 19 voix contre 18."
5688,54.8,54.8,45.2,"Syens (VD)","Les projets d'extension des autoroutes sont validés à Syens. Les citoyens de cette petite commune sont 23 à soutenir le texte, contre 19 à le refuser."
5690,50.9,50.9,49.1,"Villars-le-Comte (VD)","Les projets d'extension des autoroutes sont validés à Villars-le-Comte. Les citoyens de cette petite commune sont 27 à soutenir le texte, contre 26 à le refuser."
5692,47.7,47.7,52.3,"Vucherens (VD)","A Vucherens, les citoyens rejettent à 52,3 pour cent les projets d'extension des autoroutes."
5693,45.9,45.9,54.1,"Montanaire (VD)","L'extension des autoroutes est refusée à 54,1 pour cent à Montanaire."
5701,54.7,54.7,45.3,"Arnex-sur-Nyon (VD)","Les projets d'extension des autoroutes sont validés à Arnex-sur-Nyon. Les citoyens de cette petite commune sont 47 à soutenir le texte, contre 39 à le refuser."
5702,56.4,56.4,43.6,"Arzier-Le Muids (VD)","La population d'Arzier-Le Muids approuve à 56,4 pour cent les projets d'extension des autoroutes."
5703,48.5,48.5,51.5,"Bassins (VD)","A Bassins, les citoyens rejettent à 51,5 pour cent les projets d'extension des autoroutes."
5704,49.3,49.3,50.7,"Begnins (VD)","La population de Begnins rejette à 50,7 pour cent des voix les projets d'extension des autoroutes."
5705,54.3,54.3,45.7,"Bogis-Bossey (VD)","Les habitants de Bogis-Bossey acceptent à 54,3 pour cent l'élargissement de six tronçons autoroutiers."
5706,65,65,35,"Borex (VD)","A Borex, les habitants disent oui à  65 pour cent aux projets d'extensions autoroutières."
5707,51.3,51.3,48.7,"Chavannes-de-Bogis (VD)","Chavannes-de-Bogis dit oui à 51,3 pour cent aux projets d'extension des autoroutes."
5708,59.7,59.7,40.3,"Chavannes-des-Bois (VD)","Les projets d'extensions autoroutières passent la rampe avec 59,7 pour cent de oui à Chavannes-des-Bois."
5709,58.1,58.1,41.9,"Chéserex (VD)","Les projets d'extensions autoroutières passent la rampe avec 58,1 pour cent de oui à Chéserex."
5710,57.1,57.1,42.9,"Coinsins (VD)","La population de Coinsins approuve à 57,1 pour cent les projets d'extension des autoroutes."
5711,50,0,0,"Commugny (VD)","Les résultats ne sont pas encore connus dans cette commune."
5712,55.8,55.8,44.2,"Coppet (VD)","La population de Coppet approuve à 55,8 pour cent les projets d'extension des autoroutes."
5713,56.4,56.4,43.6,"Crans-près-Céligny (VD)","Les habitants de Crans-près-Céligny acceptent à 56,4 pour cent l'élargissement de six tronçons autoroutiers."
5714,51.8,51.8,48.2,"Crassier (VD)","Les projets d'extensions autoroutières passent la rampe avec 51,8 pour cent de oui à Crassier."
5715,52.4,52.4,47.6,"Duillier (VD)","Les habitants de Duillier acceptent à 52,4 pour cent l'élargissement de six tronçons autoroutiers."
5716,51,51,49,"Eysins (VD)","Les habitants d'Eysins acceptent à 51 pour cent l'élargissement de six tronçons autoroutiers."
5717,54.1,54.1,45.9,"Founex (VD)","L'extension du réseau des autoroutes est approuvée à Founex par 54,1 pour cent des votants."
5718,58.3,58.3,41.7,"Genolier (VD)","Les habitants de Genolier soutiennent à 58,3 pour cent l'extension de six tronçons autoroutiers."
5719,47.1,47.1,52.9,"Gingins (VD)","L'extension de six tronçons autoroutiers n'a pas trouvé grâce aux yeux des citoyens de Gingins. Ils ont refusé le texte à 52,9 pour cent."
5720,48.8,48.8,51.2,"Givrins (VD)","La population de Givrins rejette à 51,2 pour cent des voix les projets d'extension des autoroutes."
5721,47,47,53,"Gland (VD)","La population de Gland rejette à 53 pour cent des voix les projets d'extension des autoroutes."
5722,38.5,38.5,61.5,"Grens (VD)","A Grens, les citoyens rejettent à 61,5 pour cent les projets d'extension des autoroutes."
5723,55.3,55.3,44.7,"Mies (VD)","A Mies, les habitants disent oui à  55,3 pour cent aux projets d'extensions autoroutières."
5724,39.6,39.6,60.4,"Nyon (VD)","C'est non à l'extension des autoroutes à Nyon. Les habitants ont refusé le texte à 60,4 pour cent."
5725,47.8,47.8,52.2,"Prangins (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Prangins. Les citoyens de la commune ont refusé le texte à 52,2 pour cent."
5726,52.9,52.9,47.1,"La Rippe (VD)","La population de La Rippe approuve à 52,9 pour cent les projets d'extension des autoroutes."
