"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
6220,32.5,32.5,67.5,"Vérossaz (VS)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Vérossaz. Les citoyens de la commune ont refusé le texte à 67,5 pour cent. Vérossaz a rejeté l'arrêté, tout comme son canton."
6232,99.2,99.2,0.8,"Chalais (VS)","Chalais dit oui à 99,2 pour cent à de la réforme en faveur de l'extension des autoroutes. Chalais a approuvé l'arrêté, contrairement à son canton."
6235,56.7,56.7,43.3,"Chippis (VS)","La population de Chippis approuve à 56,7 pour cent la réforme en faveur de l'extension des autoroutes. Chippis a approuvé l'arrêté, contrairement à son canton."
6238,40.2,40.2,59.8,"Grône (VS)","La population de Grône rejette à 59,8 pour cent des voix la réforme en faveur de l'extension des autoroutes. Grône a rejeté l'arrêté, tout comme son canton."
6239,10.4,10.4,89.6,"Icogne (VS)","C'est non à la réforme en faveur de l'extension des autoroutes à Icogne. Les habitants ont refusé le texte à 89,6 pour cent. Icogne a rejeté l'arrêté, tout comme son canton."
6240,64.9,64.9,35.1,"Lens (VS)","Les habitants de Lens soutiennent à 64,9 pour cent la réforme en faveur de l'extension des autoroutes. Lens a approuvé l'arrêté, contrairement à son canton."
6246,45.1,45.1,54.9,"Saint-Léonard (VS)","Les habitants de Saint-Léonard s'opposent à la réforme en faveur de l'extension des autoroutes par 54,9 pour cent des voix. Saint-Léonard a rejeté l'arrêté, tout comme son canton."
6248,29.6,29.6,70.4,"Sierre (VS)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Sierre. Les citoyens de la commune ont refusé le texte à 70,4 pour cent. Sierre a rejeté l'arrêté, tout comme son canton."
6252,49.3,49.3,50.7,"Anniviers (VS)","La réforme en faveur de l'extension des autoroutes n'a pas trouvé grâce aux yeux des citoyens d'Anniviers. Ils ont refusé le texte à 50,7 pour cent. Anniviers a rejeté l'arrêté, tout comme son canton."
6253,87,87,13,"Crans-Montana (VS)","Les habitants de Crans-Montana acceptent avec 87 pour cent de oui la réforme en faveur de l'extension des autoroutes. Crans-Montana a approuvé l'arrêté, contrairement à son canton."
6254,50.9,50.9,49.1,"Noble-Contrée (VS)","Noble-Contrée dit oui à 50,9 pour cent à de la réforme en faveur de l'extension des autoroutes. Noble-Contrée a approuvé l'arrêté, contrairement à son canton."
6261,31.3,31.3,68.7,"Arbaz (VS)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Arbaz. Les citoyens de la commune ont refusé le texte à 68,7 pour cent. Arbaz a rejeté l'arrêté, tout comme son canton."
6263,53.4,53.4,46.6,"Grimisuat (VS)","La réforme en faveur de l'extension des autoroutes passe la rampe avec 53,4 pour cent de oui à Grimisuat. Grimisuat a approuvé l'arrêté, contrairement à son canton."
6265,87.8,87.8,12.2,"Savièse (VS)","La population de Savièse approuve à 87,8 pour cent la réforme en faveur de l'extension des autoroutes. Savièse a approuvé l'arrêté, contrairement à son canton."
6266,37,37,63,"Sion (VS)","La réforme en faveur de l'extension des autoroutes n'a pas trouvé grâce aux yeux des citoyens de Sion. Ils ont refusé le texte à 63 pour cent. Sion a rejeté l'arrêté, tout comme son canton."
6267,8.7,8.7,91.3,"Veysonnaz (VS)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Veysonnaz. Les citoyens de la commune ont refusé le texte à 91,3 pour cent. Veysonnaz a rejeté l'arrêté, tout comme son canton."
6281,81,81,19,"Baltschieder (VS)","Les habitants de Baltschieder soutiennent à 81 pour cent la réforme en faveur de l'extension des autoroutes. Baltschieder a approuvé l'arrêté, contrairement à son canton."
6282,79,79,21,"Eisten (VS)","L'extension du réseau des autoroutes est approuvée à Eisten par 79 pour cent des votants. Eisten a approuvé l'arrêté, contrairement à son canton."
6283,33.9,33.9,66.1,"Embd (VS)","La réforme en faveur de l'extension des autoroutes est refusée à 66,1 pour cent à Embd. Embd a rejeté l'arrêté, tout comme son canton."
6285,46.3,46.3,53.7,"Grächen (VS)","A Grächen, les citoyens rejettent à 53,7 pour cent la réforme en faveur de l'extension des autoroutes. Grächen a rejeté l'arrêté, tout comme son canton."
6286,12.8,12.8,87.2,"Lalden (VS)","A Lalden, les citoyens rejettent à 87,2 pour cent la réforme en faveur de l'extension des autoroutes. Lalden a rejeté l'arrêté, tout comme son canton."
6287,54.3,54.3,45.7,"Randa (VS)","Randa dit oui à 54,3 pour cent à de la réforme en faveur de l'extension des autoroutes. Randa a approuvé l'arrêté, contrairement à son canton."
6288,44,44,56,"Saas-Almagell (VS)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Saas-Almagell. Les citoyens de la commune ont refusé le texte à 56 pour cent. Saas-Almagell a rejeté l'arrêté, tout comme son canton."
6289,70.1,70.1,29.9,"Saas-Balen (VS)","Saas-Balen dit oui à 70,1 pour cent à de la réforme en faveur de l'extension des autoroutes. Saas-Balen a approuvé l'arrêté, contrairement à son canton."
6290,59.2,59.2,40.8,"Saas-Fee (VS)","L'extension du réseau des autoroutes est approuvée à Saas-Fee par 59,2 pour cent des votants. Saas-Fee a approuvé l'arrêté, contrairement à son canton."
6291,22.5,22.5,77.5,"Saas-Grund (VS)","La population de Saas-Grund rejette à 77,5 pour cent des voix la réforme en faveur de l'extension des autoroutes. Saas-Grund a rejeté l'arrêté, tout comme son canton."
6292,54.4,54.4,45.6,"Saint-Nicolas (VS)","A Saint-Nicolas, les habitants disent oui à  54,4 pour cent à la réforme favorable à l'extension des projets autoroutiers. Saint-Nicolas a approuvé l'arrêté, contrairement à son canton."
6293,0.2,0.2,99.8,"Stalden (VS)","A Stalden (VS), les citoyens rejettent à 99,8 pour cent la réforme en faveur de l'extension des autoroutes. Le plus fort pourcentage de non en Valais a été obtenu à Stalden (VS)."
6294,71.4,71.4,28.6,"Staldenried (VS)","La population de Staldenried approuve à 71,4 pour cent la réforme en faveur de l'extension des autoroutes. Staldenried a approuvé l'arrêté, contrairement à son canton."
6295,83.4,83.4,16.6,"Täsch (VS)","Les habitants de Täsch acceptent avec 83,4 pour cent de oui la réforme en faveur de l'extension des autoroutes. Täsch a approuvé l'arrêté, contrairement à son canton."
6296,83,83,17,"Törbel (VS)","Les habitants de Törbel acceptent avec 83 pour cent de oui la réforme en faveur de l'extension des autoroutes. Törbel a approuvé l'arrêté, contrairement à son canton."
6297,31.8,31.8,68.2,"Viège (VS)","La réforme en faveur de l'extension des autoroutes n'a pas trouvé grâce aux yeux des citoyens de Viège. Ils ont refusé le texte à 68,2 pour cent. Viège a rejeté l'arrêté, tout comme son canton."
6298,58.6,58.6,41.4,"Visperterminen (VS)","Les habitants de Visperterminen acceptent avec 58,6 pour cent de oui la réforme en faveur de l'extension des autoroutes. Visperterminen a approuvé l'arrêté, contrairement à son canton."
6299,73,73,27,"Zeneggen (VS)","La réforme en faveur de l'extension des autoroutes passe la rampe avec 73 pour cent de oui à Zeneggen. Zeneggen a approuvé l'arrêté, contrairement à son canton."
6300,51.6,51.6,48.4,"Zermatt (VS)","L'extension du réseau des autoroutes est approuvée à Zermatt par 51,6 pour cent des votants. Zermatt a approuvé l'arrêté, contrairement à son canton."
