"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
6134,11.1,11.1,88.9,"Isérables (VS)","NA NA"
6135,56.3,56.3,43.7,"Leytron (VS)","NA NA"
6136,41.1,41.1,58.9,"Martigny (VS)","NA NA"
6137,42.3,42.3,57.7,"Martigny-Combe (VS)","NA NA"
6139,50.8,50.8,49.2,"Riddes (VS)","NA NA"
6140,50.3,50.3,49.7,"Saillon (VS)","NA NA"
6141,67.4,67.4,32.6,"Saxon (VS)","NA NA"
6142,7,7,93,"Trient (VS)","NA NA"
6151,93.7,93.7,6.3,"Champéry (VS)","NA NA"
6152,1.6,1.6,98.4,"Collombey-Muraz (VS)","NA NA"
6153,48,48,52,"Monthey (VS)","NA NA"
6154,74,74,26,"Port-Valais (VS)","NA NA"
6155,63.6,63.6,36.4,"Saint-Gingolph (VS)","NA NA"
6156,82.8,82.8,17.2,"Troistorrents (VS)","NA NA"
6157,68.7,68.7,31.3,"Val-d'Illiez (VS)","NA NA"
6158,52.5,52.5,47.5,"Vionnaz (VS)","NA NA"
6159,44.6,44.6,55.4,"Vouvry (VS)","NA NA"
6172,38,38,62,"Bister (VS)","NA NA"
6173,51.2,51.2,48.8,"Bitsch (VS)","NA NA"
6177,88.6,88.6,11.4,"Grengiols (VS)","NA NA"
6181,52.1,52.1,47.9,"Riederalp (VS)","NA NA"
6191,59.9,59.9,40.1,"Ausserberg (VS)","NA NA"
6192,32.3,32.3,67.7,"Blatten (VS)","NA NA"
6193,20.8,20.8,79.2,"Bürchen (VS)","NA NA"
6194,32.8,32.8,67.2,"Eischoll (VS)","NA NA"
6195,46.9,46.9,53.1,"Ferden (VS)","NA NA"
6197,63.1,63.1,36.9,"Kippel (VS)","NA NA"
6198,12.6,12.6,87.4,"Niedergesteln (VS)","NA NA"
6199,66.6,66.6,33.4,"Rarogne (VS)","NA NA"
6201,21.2,21.2,78.8,"Unterbäch (VS)","NA NA"
6202,58.6,58.6,41.4,"Wiler (Lötschen) (VS)","NA NA"
6203,3.6,3.6,96.4,"Mörel-Filet (VS)","NA NA"
6204,55.4,55.4,44.6,"Steg-Hohtenn (VS)","NA NA"
6205,91.7,91.7,8.3,"Bettmeralp (VS)","NA NA"
6211,33.1,33.1,66.9,"Collonges (VS)","NA NA"
6212,56.4,56.4,43.6,"Dorénaz (VS)","NA NA"
6213,64.5,64.5,35.5,"Evionnaz (VS)","NA NA"
6214,29.1,29.1,70.9,"Finhaut (VS)","NA NA"
6215,79.9,79.9,20.1,"Massongex (VS)","NA NA"
6217,9.7,9.7,90.3,"Saint-Maurice (VS)","NA NA"
6218,42.7,42.7,57.3,"Salvan (VS)","NA NA"
6219,89.7,89.7,10.3,"Vernayaz (VS)","NA NA"
6220,10,10,90,"Vérossaz (VS)","NA NA"
6232,91.4,91.4,8.6,"Chalais (VS)","NA NA"
6235,57.7,57.7,42.3,"Chippis (VS)","NA NA"
6238,86.2,86.2,13.8,"Grône (VS)","NA NA"
6239,29.5,29.5,70.5,"Icogne (VS)","NA NA"
6240,6.6,6.6,93.4,"Lens (VS)","NA NA"
6246,55.7,55.7,44.3,"Saint-Léonard (VS)","NA NA"
6248,71.5,71.5,28.5,"Sierre (VS)","NA NA"
6252,13.8,13.8,86.2,"Anniviers (VS)","NA NA"
6253,27,27,73,"Crans-Montana (VS)","NA NA"
6254,37.9,37.9,62.1,"Noble-Contrée (VS)","NA NA"
6261,29,29,71,"Arbaz (VS)","NA NA"
6263,14.1,14.1,85.9,"Grimisuat (VS)","NA NA"
6265,31.2,31.2,68.8,"Savièse (VS)","NA NA"
6266,45.9,45.9,54.1,"Sion (VS)","NA NA"
6267,39.3,39.3,60.7,"Veysonnaz (VS)","NA NA"
6281,92.6,92.6,7.4,"Baltschieder (VS)","NA NA"
6282,40.5,40.5,59.5,"Eisten (VS)","NA NA"
6283,24.5,24.5,75.5,"Embd (VS)","NA NA"
6285,65.3,65.3,34.7,"Grächen (VS)","NA NA"
6286,84.6,84.6,15.4,"Lalden (VS)","NA NA"
6287,48.1,48.1,51.9,"Randa (VS)","NA NA"
6288,13.2,13.2,86.8,"Saas-Almagell (VS)","NA NA"
6289,0.5,0.5,99.5,"Saas-Balen (VS)","NA NA"
6290,26.3,26.3,73.7,"Saas-Fee (VS)","NA NA"
6291,74.8,74.8,25.2,"Saas-Grund (VS)","NA NA"
6292,56.7,56.7,43.3,"Saint-Nicolas (VS)","NA NA"
6293,55.3,55.3,44.7,"Stalden (VS)","NA NA"
6294,38.9,38.9,61.1,"Staldenried (VS)","NA NA"
6295,50.9,50.9,49.1,"Täsch (VS)","NA NA"
6296,87,87,13,"Törbel (VS)","NA NA"
6297,58,58,42,"Viège (VS)","NA NA"
6298,75.1,75.1,24.9,"Visperterminen (VS)","NA NA"
6299,46.4,46.4,53.6,"Zeneggen (VS)","NA NA"
6300,47.8,47.8,52.2,"Zermatt (VS)","NA NA"
